ACCNUM,DATE,TIME,HOUR,STREET1,STREET2,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,Age_mid,INJURY,VEHTYPE,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood
889218,2006/02/20 05:00:00+00,1840,18,NEILSON RD,MCLEVIN AVE,Minor Arterial,43.808145,-79.21999,Mid-Block,No Control,Clear,Dusk,Dry,Fatal,Pedestrian,80 to 84,82,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,132,Malvern (132)
890516,2006/02/21 05:00:00+00,1846,18,BATHURST ST,ALLINGHAM GDNS,Major Arterial,43.740545,-79.43479,Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,38,Lansing-Westgate (38)
893520,2006/02/23 05:00:00+00,700,7,DUNDAS ST W,427 C S DUNDAS RAMP S,Major Arterial,43.628045,-79.55889,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,12,Markland Wood (12)
893539,2006/02/23 05:00:00+00,1350,13,ARDMORE RD,BATHURST ST,Major Arterial,43.693745,-79.42259,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,75 to 79,77,Major,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,101,Forest Hill South (101)
890040,2006/02/24 05:00:00+00,837,8,EGLINTON AVE W,RENFORTH DR,Major Arterial,43.666045,-79.58769000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,11,Eringate-Centennial-West Deane (11)
890213,2006/02/25 05:00:00+00,1529,15,AVENUE RD,ELGIN AVE,Major Arterial,43.67184500000001,-79.39539,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,95,Annex (95)
910787,2006/02/26 05:00:00+00,117,1,LANSDOWNE AVE,DUNDAS ST W,Minor Arterial,43.650445,-79.43979,Mid-Block,No Control,Snow,Dark,Wet,Non-Fatal Injury,Passenger,15 to 19,17,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,83,Dufferin Grove (83)
890220,2006/02/26 05:00:00+00,430,4,ADELAIDE ST E,EASTERN DIVERSION AVE,Major Arterial,43.655345,-79.35519000000002,Mid-Block,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,Passenger,15 to 19,17,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,73,Moss Park (73)
890506,2006/02/27 05:00:00+00,501,5,MARTIN GROVE RD,RACINE RD,Major Arterial,43.717145,-79.58259,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Pedestrian,30 to 34,32,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,1,West Humber-Clairville (1)
894467,2006/02/27 05:00:00+00,1723,17,QUEEN ST E,BOULTON AVE,Minor Arterial,43.659545,-79.34669,Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,32,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,70,South Riverdale (70)
893580,2006/02/27 05:00:00+00,1955,19,MORNINGSIDE AVE,KINGSTON RD,Major Arterial,43.770645,-79.18689,Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,136,West Hill (136)
890767,2006/02/28 05:00:00+00,1754,17,RENFORTH DR,EGLINTON AVE W,Major Arterial,43.666645,-79.58739,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,55 to 59,57,Major,"Automobile, Station Wagon",Other,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,11,Eringate-Centennial-West Deane (11)
892432,2006/02/28 05:00:00+00,2334,23,DANFORTH RD,EGLINTON AVE E,Major Arterial,43.737045,-79.24619,Unknown,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,138,Eglinton East (138)
894195,2006/03/01 05:00:00+00,1110,11,COSBURN AVE,LOGAN AVE,Minor Arterial,43.688645,-79.35279,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,35 to 39,37,None,"Automobile, Station Wagon",Other,Inattentive,No,Yes,Yes,No,No,No,No,No,No,No,No,No,57,Broadview North (57)
895068,2006/03/06 05:00:00+00,1828,18,SOUTH KINGSWAY,RIPLEY AVE,Minor Arterial,43.636545,-79.47509000000002,Mid-Block,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,87,High Park-Swansea (87)
891993,2006/03/06 05:00:00+00,2222,22,F G GARDINER XY  W,PARK LAWN RD,Unknown,43.627745,-79.48149000000002,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Passenger,15 to 19,17,Fatal,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,Yes,No,17,Mimico (includes Humber Bay Shores) (17)
892453,2006/03/08 05:00:00+00,2018,20,F G GARDINER XY E  E,KIPLING AVE,Unknown,43.618845,-79.52039,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Passenger,5 to 9,7,Fatal,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,17,Mimico (includes Humber Bay Shores) (17)
901141,2006/05/06 04:00:00+00,1830,18,YONGE ST,WILSON AVE,Major Arterial,43.744145,-79.40669,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 44,42,Minor,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,Yes,40,St.Andrew-Windfields (40)
904614,2006/05/06 04:00:00+00,2314,23,SHEPPARD AVE E,BROWNSPRING RD,Major Arterial,43.789445,-79.25969,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,128,Agincourt South-Malvern West (128)
904441,2006/05/07 04:00:00+00,1452,14,EDENBRIDGE DR,THE KINGSWAY,Local,43.667545,-79.52759,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,55 to 59,57,Minor,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,9,Edenbridge-Humber Valley (9)
905909,2006/05/08 04:00:00+00,1911,19,MANNING AVE,BLOOR ST W,Local,43.665345,-79.41649,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Speed too Fast For Condition,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,95,Annex (95)
901382,2006/05/08 04:00:00+00,1950,19,EGLINTON AVE E,FORMAN AVE,Major Arterial,43.709145,-79.38619,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,99,Mount Pleasant East (99)
906284,2006/05/09 04:00:00+00,710,7,THE QUEENSWAY,MORGAN AVE,Major Arterial,43.626545,-79.50149,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,67,Major,"Automobile, Station Wagon",Improper Turn,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,16,Stonegate-Queensway (16)
904596,2006/05/09 04:00:00+00,1632,16,BLOOR ST W,SOUTH KINGSWAY,Major Arterial,43.648345,-79.48569,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,25 to 29,27,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,87,High Park-Swansea (87)
905154,2006/05/11 04:00:00+00,610,6,MEADOWVALE RD,PLUG HAT RD,Collector,43.835745,-79.18299,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,No,No,No,131,Rouge (131)
911757,2006/05/11 04:00:00+00,700,7,YONGE ST,DELISLE AVE,Major Arterial,43.689145,-79.39459000000002,Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Motorcycle Driver,25 to 29,27,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,98,Rosedale-Moore Park (98)
902180,2006/05/11 04:00:00+00,1536,15,VAUGHAN RD,LOUISE AVE,Minor Arterial,43.684945,-79.42159000000002,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian,80 to 84,82,Major,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,106,Humewood-Cedarvale (106)
905024,2006/05/11 04:00:00+00,1700,17,WILSON AVE,ELROSE AVE,Major Arterial,43.717445,-79.52399,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Driver,15 to 19,17,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,26,Downsview-Roding-CFB (26)
905249,2006/05/13 04:00:00+00,1225,12,BAY ST,CUMBERLAND ST,Major Arterial,43.670545,-79.38979,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Other,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,95,Annex (95)
903786,2006/05/13 04:00:00+00,2047,20,ELM ST,MURRAY ST,Collector,43.656145,-79.39049,Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Other,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,78,Kensington-Chinatown (78)
909657,2006/05/14 04:00:00+00,510,5,FINCH AVE W,SENTINEL RD,Major Arterial,43.761045,-79.49999,Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,27,York University Heights (27)
906225,2006/05/17 04:00:00+00,1137,11,FINCH AVE W,VIRGILWOOD DR,Major Arterial,43.772845,-79.44819,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,35,Westminster-Branson (35)
919534,2006/05/17 04:00:00+00,1215,12,6 HAVENBROOK BLVD,Unknown,Local,43.768745,-79.35689,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,75 to 79,77,None,"Automobile, Station Wagon",Improper Passing,Normal,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,53,Henry Farm (53)
903449,2006/05/17 04:00:00+00,1810,18,STILECROFT DR,SENTINEL RD,Local,43.750745,-79.49259,Mid-Block,No Control,Rain,Daylight,Wet,Fatal,Pedestrian,0 to 4,2,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,27,York University Heights (27)
916560,2006/05/19 04:00:00+00,1140,11,LAUGHTON AVE,TALBOT ST,Collector,43.673945,-79.45729,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,67,Major,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,91,Weston-Pellam Park (91)
903914,2006/05/20 04:00:00+00,150,1,WOODBINE AVE,GERRARD ST E,Major Arterial,43.681945,-79.31129,Mid-Block,No Control,Rain,Dark,Wet,Non-Fatal Injury,Passenger,15 to 19,17,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,62,East End-Danforth (62)
907762,2006/05/21 04:00:00+00,1024,10,REXDALE BLVD,BERGAMOT AVE,Major Arterial,43.713345,-79.55969,Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,4,Rexdale-Kipling (4)
904456,2006/05/23 04:00:00+00,1840,18,BATHURST ST,GLENCAIRN AVE,Major Arterial,43.712345,-79.42809,Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian,40 to 44,42,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,39,Bedford Park-Nortown (39)
907900,2006/05/24 04:00:00+00,622,6,RENFORTH DR,CONVAIR DR,Major Arterial,43.672145,-79.59329,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Minor,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,1,West Humber-Clairville (1)
912231,2006/05/24 04:00:00+00,1915,19,30 CARLTON ST,Unknown,Major Arterial,43.661345,-79.38179000000002,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No,No,No,75,Church-Yonge Corridor (75)
917581,2006/05/25 04:00:00+00,2250,22,YONGE ST,ROSEHILL AVE,Major Arterial,43.686245,-79.39329000000002,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian,45 to 49,47,Major,Other,Unknown,Unknown,Yes,Yes,No,No,No,No,No,No,No,No,No,No,98,Rosedale-Moore Park (98)
905457,2006/05/26 04:00:00+00,2214,22,BATHURST ST,DAVENPORT RD,Major Arterial,43.676745,-79.41579,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist,40 to 44,42,Major,Bicycle,Unknown,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,96,Casa Loma (96)
908702,2006/05/27 04:00:00+00,2358,23,GOSFORD BLVD,ARTECH CRT,Collector,43.763345,-79.52119,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,10 to 14,12,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,24,Black Creek (24)
905408,2006/05/28 04:00:00+00,550,5,KENNEDY RD,LAWRENCE AVE E,Major Arterial,43.749445,-79.27489,Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Passenger,20 to 24,22,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,Yes,No,126,Dorset Park (126)
905456,2006/05/28 04:00:00+00,1615,16,EGLINTON AVE W,ROYAL YORK RD,Major Arterial,43.682345,-79.52659,Intersection,Traffic Signal,Clear,Daylight,Other,Non-Fatal Injury,Driver,40 to 44,42,None,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,8,Humber Heights-Westmount (8)
908832,2006/05/29 04:00:00+00,2149,21,YONGE ST,LORD SEATON RD,Major Arterial,43.752445,-79.40809,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,unknown,unknown,Minimal,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,40,St.Andrew-Windfields (40)
905761,2006/05/30 04:00:00+00,2328,23,ROSEDALE VALLEY RD,BAYVIEW AVE,Minor Arterial,43.671645,-79.36609,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Motorcycle Driver,25 to 29,27,Fatal,Motorcycle,Lost control,Normal,No,No,No,Yes,No,No,No,No,Yes,No,No,No,71,Cabbagetown-South St.James Town (71)
909606,2006/06/01 04:00:00+00,1203,12,MCCOWAN RD,EGLINTON AVE E,Major Arterial,43.738845,-79.23839,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,15 to 19,17,Minor,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,138,Eglinton East (138)
906207,2006/06/02 04:00:00+00,734,7,KINGSTON RD,DUNDAS ST E,Major Arterial,43.669945,-79.31119,Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian,50 to 54,52,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,63,The Beaches (63)
906410,2006/06/03 04:00:00+00,1815,18,ST CLAIR AVE W,WINONA DR,Major Arterial,43.680245,-79.43249,Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,94,Wychwood (94)
906526,2006/06/04 04:00:00+00,1655,16,BRIMLEY RD,CHARTLAND BLVD S,Major Arterial,43.804745,-79.27669,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Major,"Automobile, Station Wagon",Lost control,Medical or Physical Disability,No,No,Yes,No,No,No,No,No,No,No,No,Yes,129,Agincourt North (129)
906553,2006/06/05 04:00:00+00,110,1,WILLIAM R ALLEN RD N,RIDELLE AVE,Unknown,43.705545,-79.43839,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,Yes,No,102,Forest Hill North (102)
920927,2006/08/07 04:00:00+00,2330,23,KING ST W,BLUE JAYS WAY,Major Arterial,43.646145,-79.39179,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,77,Waterfront Communities-The Island (77)
920998,2006/08/08 04:00:00+00,916,9,2159 KIPLING AVE,Unknown,Major Arterial,43.721145,-79.57119,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,67,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,4,Rexdale-Kipling (4)
917601,2006/08/08 04:00:00+00,1006,10,YONGE ST,ATHABASKA AVE,Major Arterial,43.795445,-79.41939,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 44,42,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,50,Newtonbrook East (50)
926819,2006/08/08 04:00:00+00,1709,17,GATEWAY BLVD,DON MILLS RD,Collector,43.714645,-79.33529,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Major,"Automobile, Station Wagon",Following too Close,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,44,Flemingdon Park (44)
924979,2006/08/22 04:00:00+00,1045,10,QUEEN ST W,JAMESON AVE,Major Arterial,43.640445,-79.43729,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,10 to 14,12,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,86,Roncesvalles (86)
921192,2006/08/09 04:00:00+00,1825,18,ORIOLE PKWY,TRANMER AVE,Minor Arterial,43.699945,-79.40409,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,No,No,No,100,Yonge-Eglinton (100)
949221,2006/08/09 04:00:00+00,2155,21,QUEEN ST E,HAMMERSMITH AVE,Minor Arterial,43.671145,-79.29429,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Other,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,63,The Beaches (63)
921174,2006/08/10 04:00:00+00,1826,18,DON MILLS RD,FRESHMEADOW DR,Major Arterial,43.808945,-79.35899,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Improper Passing,Normal,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,48,Hillcrest Village (48)
921181,2006/08/10 04:00:00+00,1836,18,3279 KINGSTON RD,Unknown,Major Arterial,43.731545,-79.22519,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,35 to 39,37,None,"Automobile, Station Wagon",Improper Turn,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,139,Scarborough Village (139)
917941,2006/08/11 04:00:00+00,2230,22,ROGERS RD,MCROBERTS AVE,Minor Arterial,43.683245,-79.45599,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,5 to 9,7,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,109,Caledonia-Fairbank (109)
913296,2006/06/25 04:00:00+00,2040,20,29 BLAIR ATHOL Cres,Unknown,Local,43.667245,-79.54469,Mid-Block,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Passenger,15 to 19,17,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,10,Princess-Rosethorn (10)
921246,2006/08/12 04:00:00+00,236,2,WELLESLEY ST E,CHURCH ST,Minor Arterial,43.665745,-79.38099,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 24,22,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,75,Church-Yonge Corridor (75)
923965,2006/08/12 04:00:00+00,958,9,100 UNWIN AVE,Unknown,Collector,43.639045,-79.34669,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,Yes,No,No,Yes,No,No,No,No,No,No,No,70,South Riverdale (70)
927677,2006/08/12 04:00:00+00,1845,18,562 BLOOR W ST W,Unknown,Major Arterial,43.665045,-79.411586,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Other,Unknown,No,Yes,Yes,No,No,No,No,No,No,No,No,No,95,Annex (95)
918595,2006/08/15 04:00:00+00,829,8,1233 THE QUEENSWAY,Unknown,Major Arterial,43.615445,-79.55059,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,14,Islington-City Centre West (14)
922700,2006/08/15 04:00:00+00,1405,14,MARKHAM RD,STEELES AVE E,Major Arterial,43.836545,-79.25119000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,131,Rouge (131)
918634,2006/08/15 04:00:00+00,1519,15,MCCOWAN RD,SANDHURST CRCL,Major Arterial,43.811645,-79.26919000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,25 to 29,27,Major,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,129,Agincourt North (129)
921668,2006/08/15 04:00:00+00,1550,15,QUEEN E ST E,SHERBOURNE ST,Major Arterial,43.654545,-79.36949,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,Yes,No,No,Yes,No,No,No,No,No,No,No,73,Moss Park (73)
922716,2006/08/15 04:00:00+00,1813,18,PIPERBROOK CRES,LING RD,Local,43.767545,-79.18169,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,136,West Hill (136)
923248,2006/08/17 04:00:00+00,1725,17,STEELES E AVE E,TAPSCOTT RD,Major Arterial,43.840445,-79.23489000000002,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,50 to 54,52,Major,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,131,Rouge (131)
919141,2006/08/17 04:00:00+00,1828,18,RICHMOND ST E,PARLIAMENT ST,Major Arterial,43.655045,-79.36209000000002,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,73,Moss Park (73)
922297,2006/08/17 04:00:00+00,2144,21,QUEEN ST W,SPADINA AVE,Major Arterial,43.649145,-79.39449,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,No,No,No,No,No,No,No,No,No,No,77,Waterfront Communities-The Island (77)
923250,2006/08/17 04:00:00+00,2256,22,224 BEECHGROVE DR,Unknown,Collector,43.772345,-79.16079,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,40 to 44,42,None,"Automobile, Station Wagon",Failed to Yield Right of Way,"Ability Impaired, Alcohol",Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,136,West Hill (136)
919332,2006/08/18 04:00:00+00,1639,16,SCARBOROUGH GOLF CLUB RD,BRIMORTON DR,Minor Arterial,43.769845,-79.21869000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Passenger,65 to 69,67,Fatal,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,135,Morningside (135)
925504,2006/08/18 04:00:00+00,1640,16,DUPONT ST,MANNING AVE,Major Arterial,43.672145,-79.41909,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,35 to 39,37,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,95,Annex (95)
919330,2006/08/18 04:00:00+00,2100,21,BELLAMY RD N,PROGRESS AVE,Minor Arterial,43.78014500000001,-79.24379,Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Passenger,70 to 74,72,Fatal,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,137,Woburn (137)
922743,2006/08/18 04:00:00+00,2115,21,BLOOR ST W,HURON ST,Major Arterial,43.66734500000001,-79.40069,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Driving Properly,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,95,Annex (95)
